"","V1","V2","V3","V4"
"X[[i]]","[家教] 台中市北區 英文作文 翻譯","Sun Mar 13 12:12:14 2016","<meta name=""description"" content=""1.對象: 26男←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 再討論(公共場合)←(請注意自身安全、財物等。)&#10;3.科目：&#10;4.上課時間：&#10;5.時薪：90mins 1000←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457842337.A.6F2.html"
"X[[i]]","[家教]","Sun Mar 13 12:26:39 2016","<meta name=""description"" content=""1.對象: 小一男生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 大安運動中心旁（從舟山路騎腳踏車5-8分鐘）←(請注意自身安全、財物等。)&#10;3.科目：主要英文（佐國文和數學）&#10;4.上課時間：一週3小時&#10;5.時薪：400←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457843201.A.E2C.html"
"X[[i]]","[家教] 臺北市民生社區 小提琴","Sun Mar 13 14:02:06 2016","<meta name=""description"" content=""1.對象: 一對兄弟檔，各為小一、小三&#10;2.地點: 臺北市民生社區 介壽國中附近&#10;3.科目：小提琴（非初學，約各有2、3年鋼琴和小提琴經驗）&#10;4.上課時間：星期一～四晚上皆可&#10;5.時薪：600～700元。&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457848929.A.1AB.html"
"X[[i]]","[家教] 新北俄文","Sun Mar 13 14:39:14 2016","<meta name=""description"" content=""1.對象: 女 20←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 台北皆可←(請注意自身安全、財物等。)&#10;3.科目：俄文&#10;4.上課時間：一禮拜二小時&#10;5.時薪：500-600←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457851157.A.FEB.html"
"X[[i]]","[上台] 嘉義市東區 高中數學","Sun Mar 13 16:17:54 2016","<meta name=""description"" content=""1.對象:高中學生，男女皆有(一班約3~5人)&#10;2.地點:嘉義市東區延平街&#10;3.科目：高中數學&#10;4.補習班名稱: 達爾文文理短期補習班 (立案文號：33480)&#10;5.上課時間：每週二18:00-21:00&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457857077.A.B67.html"
"X[[i]]","[家教] ielts","Sun Mar 13 18:53:50 2016","<meta name=""description"" content=""1.對象: ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;  女/27歲&#10;2.地點: ←(請注意自身安全、財物等。)&#10;  台北基隆皆可&#10;3.科目：&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457866432.A.FE0.html"
"X[[i]]","[家教] 台北市新店 高中英文歷史","Sun Mar 13 21:23:12 2016","<meta name=""description"" content=""1.對象: 康橋高一男生&#10;2.地點: 捷運大坪林站附近&#10;3.科目：英文歷史研究報告撰寫&#10;4.上課時間：週一晚上、周六或周日&#10;5.時薪：500-700 詳細可以再討論&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457875395.A.604.html"
"X[[i]]","[家教] 台中市南屯區 國中數學 (篩選中，請勿再來信)","Sun Mar 13 21:23:16 2016","<meta name=""description"" content=""1.對象:國中二年級女生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:南屯區大墩國中附近(學生家中) ←(請注意自身安全、財物等。)&#10;3.科目：國中數學&#10;4.上課時間：星期二和五晚上，一次1.5hr，2次/週 (可再談)&#10;5.時薪：400-500←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457875398.A.5CE.html"
"X[[i]]","[家教] 網路 大三 Medical Physics","Sun Mar 13 22:40:51 2016","<meta name=""description"" content=""代 PO&#10;1.對象: 大三男生&#10;2.地點: 線上教學&#10;3.科目：Medical Physics&#10;4.上課時間：一周四小時上&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457880053.A.8AA.html"
"X[[i]]","[交換] 英德文交換網球","Sun Mar 13 23:06:01 2016","<meta name=""description"" content=""1.對象:25歲上班族&#10;2.地點： 台北市或可議&#10;3.科目：網球&#10;4.上課時間：平日晚或假日 同樣可討論&#10;5.自己的才藝: 英文部分有中高級英檢證照+Toeic 975(L:495 R:480)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457881563.A.AAE.html"
"X[[i]]","[家教] 基隆/台北 英文面試練習","Sun Mar 13 23:16:58 2016","<meta name=""description"" content=""1.對象:女 27歲（多益830） ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:基隆信義區/市區，台北市區 ←(請注意自身安全、財物等。)&#10;3.科目：iti培訓面試的英文面試練習&#10;4.上課時間：&#10;  3/21～4/9&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457882220.A.92C.html"
"X[[i]]","[交換] 台中市 桌球交換英文","Sun Mar 13 23:26:04 2016","<meta name=""description"" content=""1.對象:28 男生&#10;2.地點：台中市 我在南區 不要太遠&#10;3.科目：多益英文 如果能提升英文能力更佳&#10;4.上課時間：星期一到四晚上&#10;5.自己的才藝:桌球 校隊乙組 基本功扎實 也常當甲組的陪練&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457882766.A.876.html"
"X[[i]]","[交換] 規劃行程(日韓)換 AI畫一個圖","Mon Mar 14 01:37:04 2016","<meta name=""description"" content=""1.對象:  24 女&#10;2.地點：台北市或網路交流&#10;3.科目：AI&#10;4.上課時間：平日晚或假日&#10;5.自己的才藝:&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457890626.A.2C2.html"
"X[[i]]","[交換] 會計審計換英文","Mon Mar 14 01:57:11 2016","<meta name=""description"" content=""1.對象:24男&#10;2.地點：新竹市區 or網路←(請注意自身安全、財物等。)&#10;3.科目：英文書信,英文電影欣賞，英文口說皆可&#10;4.上課時間：討論決定，可以透過網路&#10;5.自己的才藝:會計/審計，準備考會計師中&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457891834.A.B67.html"
"X[[i]]","[上台] 臺中南區國中補習班 國數自社會","Mon Mar 14 01:57:38 2016","<meta name=""description"" content=""1.對象: 國中生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 台中市三民路一段１２５－８號←(請注意自身安全、財物等。)&#10;3.科目：國文數學自然英文&#10;4.補習班名稱:  新狀元文理補習班←(補教業立案文號０９７００１２６７１)&#10;5.上課時間：週一至週五，排班&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457891861.A.299.html"
"X[[i]]","[交換] 教我塔羅牌換硬筆字基礎練習","Mon Mar 14 08:54:42 2016","<meta name=""description"" content=""我想學塔羅牌&#10;但我沒什麼好交換的&#10;可以教你一些鋼筆入門知識和到鋼筆店選筆之類的&#10;位置在台中&#10;或者你有琴&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457916884.A.AA5.html"
"X[[i]]","[家教] 台北市大安 國一數學","Mon Mar 14 09:41:18 2016","<meta name=""description"" content=""1.對象: 國一女&#10;2.地點: 台北市大安區 捷運科技大樓站&#10;3.科目：數學&#10;4.上課時間：六午晚&#10;5.時薪：400 可與家長再談&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457919681.A.D82.html"
"X[[i]]","[家教] 三峽 高中英文","Mon Mar 14 10:35:01 2016","<meta name=""description"" content=""1.對象: 辭修高中 男學生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 三峽、樹林、北大特區附近←(請注意自身安全、財物等。)&#10;3.科目：高中英文&#10;4.上課時間：週末可議&#10;5.時薪：400-500←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457922903.A.AFC.html"
"X[[i]]","[交換] 台北 法文換日文","Mon Mar 14 14:12:08 2016","<meta name=""description"" content=""已在聯絡中，請暫停來信，謝謝!&#10;(幫一位法國朋友代徵)&#10;1.對象: 不限 日文專精者即可&#10;2.地點：台北&#10;3.科目：日文&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457935931.A.1A0.html"
"X[[i]]","[家教] 台北中山 生物統計/化學 轉學考","Mon Mar 14 16:01:05 2016","<meta name=""description"" content=""1.對象:  文化動科 女 大學生&#10;2.地點: 中山區家中 或找方便地方&#10;3.科目：轉學考的生物統計和化學科目&#10;4.上課時間：星期二三四晚上任選&#10;5.時薪：700～900 也歡迎高手自行開價&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457942468.A.ABF.html"
"X[[i]]","[家教] 台北大安區小二男生國語 /數學","Mon Mar 14 16:38:02 2016","<meta name=""description"" content=""地點:台北大安區&#10;對象: 小二男生國語 /數學&#10;時間: 週三 和 周四 5:00-6:30&#10;時薪:500/次&#10;聯絡email:  ellen.ts226@gmail.com&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457944685.A.44A.html"
"X[[i]]","[交換] 英文或中文換日文","Mon Mar 14 16:44:19 2016","<meta name=""description"" content=""1.對象: 希望與日本人或 日文精通者進行交換&#10;2.地點：新竹市/Skype/LINE&#10;3.科目：日文&#10;4.上課時間：平日晚或假日 可討論&#10;5.自己的才藝:&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457945061.A.E56.html"
"X[[i]]","[上台] 台北市大直 國中英文(暫停收信，甄選中)","Mon Mar 14 18:08:23 2016","<meta name=""description"" content=""1.對象: 國中生&#10;2.地點: 台北市北安路458巷43號1樓&#10;3.科目：國中英文&#10;4.補習班名稱:明科補習班（北市補習班証第5168號）&#10;5.上課時間：面談(2016年7月起，也就是下個學年度的課)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457950107.A.DCB.html"
"X[[i]]","[家教] 桃園 Excel、word visio 本週","Mon Mar 14 20:50:24 2016","<meta name=""description"" content=""1.對象:27 女&#10;2.地點:桃園&#10;3.科目：Excel、Word visio繪圖&#10;4.上課時間：本週晚上六點後、本週六全天&#10;5.時薪：$400~500/hr&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457959827.A.0AC.html"
"X[[i]]","[家教] 新竹市區 高一數學","Mon Mar 14 22:11:54 2016","<meta name=""description"" content=""1.對象: 高一女生&#10;2.地點: 新竹市區，自宅&#10;3.科目：高中數學&#10;4.上課時間：每周三晚間7:30~9:00&#10;5.時薪：500元（尚可議，請在履歷中提出）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457964718.A.D5C.html"
"X[[i]]","新竹 國中理化","Mon Mar 14 23:26:13 2016","<meta name=""description"" content=""1.對象: 國二男生&#10;2.地點: 新竹市市區，自宅，近清大南門&#10;3.科目：國中理化&#10;4.上課時間：週日1:30-3:00或週五8:10-9:40&#10;5.時薪：400&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457969176.A.B52.html"
"X[[i]]","[家教] 台北市公館  國小升國中 英文","Tue Mar 15 00:33:15 2016","<meta name=""description"" content=""1.對象: 小六男生&#10;2.地點: 公館的咖啡廳或是相對安靜的餐廳&#10;3.科目：英文&#10;4.上課時間：週日下午13:00~14:30&#10;5.時薪：300-400/H&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457973198.A.A14.html"
"X[[i]]","[家教] 台中大里 國中英文&高職數學英文","Tue Mar 15 01:05:04 2016","<meta name=""description"" content=""1.對象: 國三男生(明道)；高職一年級女生(明道餐飲)&#10;2.地點: 台中市大里區愛心三街(自宅)，近國光花市，國光路KFC附近&#10;3.科目：國三英文；高職一年級數學英文&#10;4.上課時間：19:00~21:00(家長希望兩個學生能各有兩天上課時間)&#10;5.時薪：450/HR&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457975106.A.ECC.html"
"X[[i]]","[家教] 台大轉學考 國文作文","Tue Mar 15 02:59:36 2016","<meta name=""description"" content=""1.對象:政大 男 20&#10;2.地點: 政大附近,台北市捷運沿線均可&#10;3.科目：台大轉學考國文作文&#10;4.上課時間：三四五晚（七點以後） 六整天 每週選一個時段&#10;5.時薪：700H/R 可議&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1457981978.A.246.html"
"X[[i]]","[交換] 新竹林口台北Ps/AI/設計 換 AE/算命","Tue Mar 15 11:53:40 2016","<meta name=""description"" content=""1.對象:22女&#10;2.地點： 新竹市或林口佳（或者可以約附近縣市一個方便教學交談交通的地方）&#10;3.科目：主要非常想學AE(Adobe After Effects)&#10;對算命有興趣（星座、塔羅、八字、紫微、鐵板、易經等等都可）&#10;4.上課時間：二～四整天皆可，五晚上或假日整天&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458014023.A.F28.html"
"X[[i]]","[家教] C++ 解題及教學(短期)","Tue Mar 15 13:45:20 2016","<meta name=""description"" content=""1.對象: 23 男 大四學生←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點: 台北市南港 松山 信義 可上網之咖啡館←(請注意自身安全、財物等。)&#10;3.科目：C++ 解題&amp;教學(Online-Judge程度，參考 https://codility.com/ 或 LeetCode)&#10;4.上課時間：共約兩次各 2-3 小時，(1) 3/20（日）及&#10;                                 (2) 3/26（六）或 3/27（日）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458020723.A.36F.html"
"X[[i]]","[家教] 台北國父紀念館 十一年級外語高中英文","Tue Mar 15 14:00:30 2016","<meta name=""description"" content=""    1.對象: 台北某私立外語十一年級男生&#10;    2.地點: 台北市國父紀念館附近&#10;    3.科目：英文&#10;    4.上課時間：周間或周末皆可，剛開始一周一次，之後滿意再加課&#10;    5.時薪：700/hr，每次兩小時&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458021640.A.B74.html"
"X[[i]]","[家教] 行銷/公關/廣告業的Mock Interview","Tue Mar 15 16:27:00 2016","<meta name=""description"" content=""1.對象: 希望有點社會經驗&#10;2.地點: 台北淡水信義線上方便的點都可以&#10;3.科目：Mock Interview（中文）&#10;4.上課時間：先蒐集有意願幫忙的網友 謝謝&#10;5.時薪：$500~$1000/次 依經驗而定或你可以開價&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458030424.A.339.html"
"X[[i]]","[家教] 台北古亭 高中學測數學","Tue Mar 15 17:08:33 2016","<meta name=""description"" content=""1.對象: 高二男學生&#10;2.地點: 台北古亭靠捷運站&#10;3.科目：高中數學（學測範圍）&#10;4.上課時間：無限定，依老師時間為主&#10;5.時薪：500～600 （可再議）&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458032915.A.A38.html"
"X[[i]]","[交換] 高雄 想換簡單的吉他教學","Tue Mar 15 17:26:32 2016","<meta name=""description"" content=""1.對象:29y、男、←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點：高雄或屏東的公眾場合 ←(請注意自身安全、財物等。)&#10;3.科目：想學簡單的吉他、釣魚&#10;4.上課時間：工作是輪班，所以要用約的&#10;5.自己的才藝:&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458033994.A.D5B.html"
"X[[i]]","[家教] 台南市永康區 高三指考英文伴讀","Tue Mar 15 18:24:49 2016","<meta name=""description"" content=""1.對象:高三女生 ←(年齡、性別缺一不可；漏掉一個水桶三天。)&#10;2.地點:台南市永康區崑山國小附近 ←(請注意自身安全、財物等。)&#10;3.科目：英文&#10;4.上課時間：每次1.5小時。每周兩次&#10;5.時薪：400元/小時←(不能打&quot;面議、詳談、可議、自行開價等；若限制水桶14天。)&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458037491.A.69B.html"
"X[[i]]","https://www.ptt.cc/bbs/HomeTeach/M.1458043554.A.E6E.html","https://www.ptt.cc/bbs/HomeTeach/M.1458043554.A.E6E.html","https://www.ptt.cc/bbs/HomeTeach/M.1458043554.A.E6E.html","https://www.ptt.cc/bbs/HomeTeach/M.1458043554.A.E6E.html"
"X[[i]]","[家教] 高雄國三男 數學 會考加強","Tue Mar 15 20:54:23 2016","<meta name=""description"" content=""1.對象: 國三男&#10;2.地點: 高雄 近鳳山大東捷運站&#10;3.科目：數學 會考前加強&#10;4.上課時間：一星期至少兩次，一次兩小時&#10;5.時薪：300~400&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458046465.A.83B.html"
"X[[i]]","[交換] 韓文換英文 (line or skype)","Tue Mar 15 21:20:35 2016","<meta name=""description"" content=""1.對象: 29男&#10;2.地點：自家&#10;3.科目：英文 (多益 / 初中級文法)&#10;4.上課時間：平日晚 or 周末晚&#10;5.自己的才藝: 韓語5級，半年韓國語學堂，學習約4年左右，可提供學習心得&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458048037.A.3EF.html"
"X[[i]]","[交換] 新竹 德文換日文","Tue Mar 15 21:27:03 2016","<meta name=""description"" content=""1.對象:24男&#10;2.地點：新竹市or竹北&#10;3.科目：日文&#10;4.上課時間：平日白天＆晚上，週末上午&#10;5.自己的才藝:德文&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458048425.A.E4C.html"
"X[[i]]","[家教]台北市天母鋼琴家教","Tue Mar 15 21:43:15 2016","<meta name=""description"" content=""來信請附以下簡介：&#10; (1)學經歷:北藝大或師大主修鋼琴者佳&#10; (2)教學經驗(有教學經驗者佳)&#10; 1.對象: 國小二年級&amp;國小五年級學生&#10; 2.地點: 石牌天母&#10;""/>","https://www.ptt.cc/bbs/HomeTeach/M.1458049397.A.6E0.html"
